Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name	sample_name
zr28333_18_trimmed_1.fastq.gz	MASTER_WP4_CSIC_2__P2603__bin.2.fa	0.4625	0.3089	96.98	1.083	96.80-97.17	1.083	1.00-1.17	1	1.814	2124/8308	95.7	1	P2603_k141_86142	zr28333_18
zr28333_18_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.3411	0.5504	98.76	0.798	98.65-98.87	0.798	0.76-0.83	1	1.467	7425/19857	96.88	0	SAMC044639_k141_719	zr28333_18
zr28333_18_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602153__bin.4.fa	0.0205	0.029	95.74	0.048	93.39-97.26	0.048	0.03-0.11	1	1.037	216/17572	86.77	2	NODE_1_length_695767_cov_46.0000_ID_85857	zr28333_18
zr28333_18_trimmed_1.fastq.gz	LeechJ_xxxx__AF63__bin.4.fa	0.0113	0.0159	97.84	0.027	95.18-98.08	0.027	0.03-0.05	1	1.013	229/17208	86.99	3	AF63_k141_143	zr28333_18
zr28333_10_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	16.7255	15.3894	98.84	54.0	NA-NA	HIGH	NA-NA	54	55.875	7090/10183	98.84	63	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MAG_116.fa	15.4865	6.8428	98.25	50.0	NA-NA	HIGH	NA-NA	50	47.583	2711/4679	98.25	78	MAG_116_0	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	15.4865	12.0429	96.73	50.0	NA-NA	HIGH	NA-NA	50	46.455	3088/8642	96.73	1732	WK023-1-L-48h-02G3_S117_k141_1117	zr28333_10
zr28333_10_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	9.9114	17.2093	99.24	32.0	NA-NA	HIGH	NA-NA	32	32.902	15277/19352	99.24	491	NODE_7_length_112150_cov_14.2384_ID_46122	zr28333_10
zr28333_10_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	7.1238	5.7006	99.22	23.0	NA-NA	HIGH	NA-NA	23	22.436	6962/8865	99.22	94	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr28333_10
zr28333_10_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.1.fa	6.8141	11.084	95.5	22.0	NA-NA	HIGH	NA-NA	22	22.024	4336/18089	95.5	451	AF73_k141_20	zr28333_10
zr28333_10_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	4.9557	4.27	98.6	16.0	NA-NA	HIGH	NA-NA	16	16.591	5999/9278	98.6	7	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_10
zr28333_10_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	3.6922	2.5279	99.28	11.921	NA-NA	HIGH	NA-NA	13	11.921	5993/7507	99.28	49	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MAG_183.fa	3.6495	6.3988	99.41	11.783	NA-NA	HIGH	NA-NA	12	11.783	16048/19273	99.41	24	MAG_183_0	zr28333_10
zr28333_10_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	2.6062	1.3005	99.15	8.415	NA-NA	HIGH	NA-NA	9	8.415	4316/5623	99.15	20	AF66_k141_253	zr28333_10
zr28333_10_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	2.5639	2.8576	99.36	8.278	NA-NA	HIGH	NA-NA	8	8.278	10038/12230	99.36	54	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_10
zr28333_10_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	2.2525	3.7754	98.74	7.272	NA-NA	HIGH	NA-NA	7	7.272	12530/18586	98.74	433	AF73_k141_59	zr28333_10
zr28333_10_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	1.5731	1.1863	99.23	5.079	NA-NA	HIGH	NA-NA	5	5.079	6301/8010	99.23	1	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_10
zr28333_10_trimmed_1.fastq.gz	EBC_095.37.fa	1.1831	1.4309	99.54	3.82	NA-NA	HIGH	NA-NA	4	3.82	11797/13589	99.54	0	EBC_095.37_EBC_095_scaffold_66	zr28333_10
zr28333_10_trimmed_1.fastq.gz	EBC_134.5.fa	1.1384	2.7514	98.47	3.675	NA-NA	HIGH	NA-NA	3	3.675	16326/26324	98.47	6	EBC_134.5_EBC_134_scaffold_561	zr28333_10
zr28333_10_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	1.0222	0.6316	99.29	3.3	NA-NA	HIGH	NA-NA	3	3.3	5469/6826	99.29	6	NODE_3_length_161229_cov_37.0000_ID_62026	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MAG_312.fa	0.5753	0.7723	98.9	1.857	98.84-98.96	1.857	1.77-1.94	2	2.647	9010/15037	98.36	0	MAG_312_0	zr28333_10
zr28333_10_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.5298	0.6127	99.7	1.711	99.64-99.75	1.711	1.65-1.78	2	2.148	9470/12698	99.06	0	SRS6115053_k141_3360	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.5039	0.3332	99.48	1.627	99.39-99.55	1.627	1.53-1.72	2	2.058	5076/7379	98.8	0	WK028-2-L-48h-03A1_S20_k141_3165	zr28333_10
zr28333_10_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.413	0.7362	99.38	1.333	99.30-99.43	1.333	1.29-1.40	2	2.366	12087/19857	98.41	61	SAMC044639_k141_719	zr28333_10
zr28333_10_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.3976	0.3431	99.09	1.284	98.96-99.20	1.284	1.20-1.38	2	3.738	5229/9593	98.06	1	AF27_k141_52	zr28333_10
zr28333_10_trimmed_1.fastq.gz	P.1_bin.1.fa	0.2265	0.3973	95.54	0.731	95.31-95.73	0.731	0.67-0.79	1	1.473	2513/19536	93.6	359	P.1_bin.1_k77_21174	zr28333_10
zr28333_10_trimmed_1.fastq.gz	EBC_140.10.fa	0.1975	0.2937	98.98	0.638	98.84-99.13	0.638	0.60-0.67	1	1.581	5633/16341	96.62	660	EBC_140.10_EBC_140_scaffold_8	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.1686	0.1574	98.14	0.544	97.88-98.40	0.544	0.49-0.60	2	3.335	2468/10372	95.47	3056	TGS12-29_k141_701	zr28333_10
zr28333_10_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	0.1655	0.1788	98.22	0.534	98.03-98.44	0.534	0.48-0.57	1	1.528	2860/11938	95.5	399	NODE_15_length_59385_cov_11.2996_ID_3067	zr28333_10
zr28333_10_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.1619	0.1699	98.43	0.523	98.24-98.67	0.523	0.47-0.56	1	1.348	2929/11722	95.63	64	NODE_8_length_174488_cov_60.9499_ID_127332	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.133	0.0917	98.8	0.43	98.43-99.15	0.430	0.38-0.47	1	1.152	2269/7783	96.1	1452	WK002-1-L-48h-01F6_S30_k141_2565	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MAG_579.fa	0.1281	0.2207	98.58	0.413	98.39-98.77	0.413	0.38-0.44	1	1.315	4237/19121	95.26	755	MAG_579_0	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MAG_45.fa	0.0641	0.0638	99.16	0.207	98.72-99.65	0.207	0.18-0.24	1	1.173	1563/10848	93.94	156	MAG_45_0	zr28333_10
zr28333_10_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	0.0553	0.0809	96.98	0.179	96.36-97.47	0.179	0.15-0.22	1	1.177	1016/15952	91.5	166	AF15_k141_25	zr28333_10
zr28333_10_trimmed_1.fastq.gz	FontanaF_2023__SRR20746851__bin.6.fa	0.0493	0.0997	99.02	0.159	98.68-99.38	0.159	0.14-0.18	1	1.221	2533/22629	93.18	277	NODE_1_length_87421_cov_11.0000_ID_9656	zr28333_10
zr28333_10_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_277__bin.12.fa	0.024	0.0383	97.28	0.078	96.28-98.49	0.078	0.05-0.10	1	1.726	569/17824	89.48	70	NODE_4_length_117675_cov_11.9994_ID_3948	zr28333_10
zr28333_10_trimmed_1.fastq.gz	MAG_107.fa	0.022	0.0109	98.12	0.071	96.40-100.03	0.071	0.03-0.12	1	1.111	208/5466	89.99	49	MAG_107_0	zr28333_10
zr28333_29_trimmed_1.fastq.gz	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1.fa	28.5072	32.0399	95.91	192.0	NA-NA	HIGH	NA-NA	192	163.968	2370/8642	95.91	2835	WK023-1-L-48h-02G3_S117_k141_1117	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MAG_116.fa	28.3588	18.1102	97.65	191.0	NA-NA	HIGH	NA-NA	191	173.353	2237/4679	97.65	693	MAG_116_0	zr28333_29
zr28333_29_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	19.3018	17.2362	99.77	130.0	NA-NA	HIGH	NA-NA	130	120.745	6353/6826	99.77	0	NODE_3_length_161229_cov_37.0000_ID_62026	zr28333_29
zr28333_29_trimmed_1.fastq.gz	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897.fa	6.8299	9.0826	98.83	46.0	NA-NA	HIGH	NA-NA	46	47.27	7079/10183	98.83	71	ODFM-BA-A-0148-001_Lactococcus_lactis_subsp._cremoris_LMG6897_NZ_LISZ01000065.1 Lactococcus lactis subsp. cremoris strain LMG6897 contig_0, whole genome shotgun sequence	zr28333_29
zr28333_29_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	4.6027	3.3196	99.2	31.0	NA-NA	HIGH	NA-NA	31	33.129	4387/5623	99.2	20	AF66_k141_253	zr28333_29
zr28333_29_trimmed_1.fastq.gz	GCF_009913915.1_ASM991391v1_genomic.fa	2.821	3.2627	99.2	19.0	NA-NA	HIGH	NA-NA	19	17.776	6913/8865	99.2	69	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	zr28333_29
zr28333_29_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	1.8639	2.3212	98.6	12.554	NA-NA	HIGH	NA-NA	12	12.554	5996/9278	98.6	8	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_29
zr28333_29_trimmed_1.fastq.gz	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38.fa	1.7099	1.8637	99.34	11.516	NA-NA	HIGH	NA-NA	12	11.516	6516/8010	99.34	2	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	zr28333_29
zr28333_29_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	1.4574	3.6572	99.23	9.816	NA-NA	HIGH	NA-NA	9	9.816	15209/19352	99.23	465	NODE_7_length_112150_cov_14.2384_ID_46122	zr28333_29
zr28333_29_trimmed_1.fastq.gz	EBC_134.5.fa	0.9926	3.4673	98.87	6.685	NA-NA	HIGH	NA-NA	6	6.685	18495/26324	98.87	6	EBC_134.5_EBC_134_scaffold_561	zr28333_29
zr28333_29_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.9598	1.5461	99.33	6.464	NA-NA	HIGH	NA-NA	6	6.464	9920/12230	99.33	53	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_29
zr28333_29_trimmed_1.fastq.gz	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21.fa	0.7879	0.7797	99.13	5.307	NA-NA	HIGH	NA-NA	5	5.307	5722/7507	99.13	125	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MAG_183.fa	0.292	0.74	99.33	1.967	99.16-99.37	1.967	1.89-2.35	2	2.833	13532/19273	98.87	24	MAG_183_0	zr28333_29
zr28333_29_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.2.fa	0.26	0.6299	98.76	1.751	98.71-98.81	1.751	1.69-1.82	2	2.3	10427/18586	98.15	354	AF73_k141_59	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	0.2378	0.2368	99.36	1.602	NA-NA	HIGH	NA-NA	3	1.602	6379/7783	99.36	43	WK002-1-L-48h-01F6_S30_k141_2565	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5.fa	0.1878	0.1795	99.62	1.265	99.52-99.68	1.265	1.21-1.34	2	1.901	4742/7379	98.58	0	WK028-2-L-48h-03A1_S20_k141_3165	zr28333_29
zr28333_29_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	0.1502	0.251	99.7	1.012	99.61-99.79	1.012	0.97-1.05	1	1.625	7378/12698	98.26	2	SRS6115053_k141_3360	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MAG_312.fa	0.0898	0.1742	98.82	0.605	98.65-98.96	0.605	0.57-0.64	1	1.368	4718/15037	96.33	0	MAG_312_0	zr28333_29
zr28333_29_trimmed_1.fastq.gz	EBC_095.37.fa	0.0895	0.1565	99.61	0.603	99.45-99.76	0.603	0.57-0.64	1	1.4	5460/13589	97.1	0	EBC_095.37_EBC_095_scaffold_66	zr28333_29
zr28333_29_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	0.0794	0.2045	98.89	0.535	98.76-99.01	0.535	0.50-0.56	1	1.373	5814/19857	96.12	72	SAMC044639_k141_719	zr28333_29
zr28333_29_trimmed_1.fastq.gz	FontanaF_2023__SRR20746834__bin.2.fa	0.0758	0.1184	98.66	0.511	98.44-98.89	0.511	0.47-0.55	1	1.474	3184/11938	95.83	368	NODE_15_length_59385_cov_11.2996_ID_3067	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.0749	0.101	97.9	0.504	97.55-98.22	0.504	0.44-0.57	2	3.077	2146/10372	95.04	3042	TGS12-29_k141_701	zr28333_29
zr28333_29_trimmed_1.fastq.gz	P.1_bin.1.fa	0.0702	0.1779	95.22	0.473	94.95-95.60	0.473	0.41-0.52	1	1.399	1615/19536	92.27	263	P.1_bin.1_k77_21174	zr28333_29
zr28333_29_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859377__bin.10.fa	0.0686	0.104	98.42	0.462	98.19-98.71	0.462	0.41-0.50	1	1.284	2660/11722	95.33	45	NODE_8_length_174488_cov_60.9499_ID_127332	zr28333_29
zr28333_29_trimmed_1.fastq.gz	EBC_140.10.fa	0.0463	0.0994	98.62	0.312	98.34-98.94	0.312	0.28-0.34	1	1.254	2844/16341	94.52	499	EBC_140.10_EBC_140_scaffold_8	zr28333_29
zr28333_29_trimmed_1.fastq.gz	LeechJ_xxxx__AF27__bin.5.fa	0.0397	0.0495	96.35	0.267	95.70-96.79	0.267	0.22-0.33	1	1.161	710/9593	91.94	1	AF27_k141_52	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MAG_579.fa	0.0246	0.0613	98.08	0.166	97.63-98.51	0.166	0.14-0.19	1	1.352	1611/19121	92.33	697	MAG_579_0	zr28333_29
zr28333_29_trimmed_1.fastq.gz	MAG_45.fa	0.0207	0.0298	99.15	0.14	98.40-99.77	0.140	0.11-0.18	1	1.093	1084/10848	92.84	157	MAG_45_0	zr28333_29
zr28333_13_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	89.1295	83.0653	98.28	306.0	NA-NA	HIGH	NA-NA	306	252.881	4819/8251	98.28	198	ERS3967691_k141_96	zr28333_13
zr28333_13_trimmed_1.fastq.gz	GCF_004771075.1_ASM477107v1_genomic.fa	5.5342	5.8652	98.5	19.0	NA-NA	HIGH	NA-NA	19	17.883	5799/9278	98.5	0	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	zr28333_13
zr28333_13_trimmed_1.fastq.gz	EBC_082.15.fa	2.8621	6.4373	98.18	9.826	NA-NA	HIGH	NA-NA	10	9.826	11580/20483	98.18	176	EBC_082.15_EBC_082_scaffold_602	zr28333_13
zr28333_13_trimmed_1.fastq.gz	XieM_2019__SAMC044639__bin.32.fa	1.2389	2.7164	99.41	4.253	NA-NA	HIGH	NA-NA	4	4.253	16549/19857	99.41	0	SAMC044639_k141_719	zr28333_13
zr28333_13_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.2287	0.1738	98.95	0.785	98.71-99.15	0.785	0.72-0.85	1	1.438	2676/6826	97.02	1	NODE_3_length_161229_cov_37.0000_ID_62026	zr28333_13
zr28333_13_trimmed_1.fastq.gz	EBC_134.5.fa	0.2098	0.6238	98.55	0.72	98.45-98.64	0.720	0.69-0.76	1	1.457	8608/26324	96.46	0	EBC_134.5_EBC_134_scaffold_561	zr28333_13
zr28333_13_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	0.1701	0.1953	99.18	0.584	99.03-99.38	0.584	0.54-0.62	1	1.354	3559/10372	96.61	0	TGS12-29_k141_701	zr28333_13
zr28333_13_trimmed_1.fastq.gz	SEM_41_S58.18.fa	0.1354	0.2376	97.99	0.465	97.82-98.26	0.465	0.42-0.50	1	1.285	3136/15803	94.92	4	SEM_41_S58.18_SEM_41_S58_scaffold_33	zr28333_13
zr28333_13_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.1027	0.1408	97.52	0.353	97.16-97.88	0.353	0.31-0.39	1	1.223	1694/12230	93.82	1497	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_13
zr28333_13_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.0926	0.0568	98.16	0.318	97.57-98.65	0.318	0.27-0.38	1	1.171	861/5623	94.13	8	AF66_k141_253	zr28333_13
zr28333_13_trimmed_1.fastq.gz	LeechJ_xxxx__AF73__bin.1.fa	0.0799	0.1599	98.75	0.274	98.43-99.07	0.274	0.25-0.30	1	1.295	3027/18089	94.4	25	AF73_k141_20	zr28333_13
zr28333_13_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_425__bin.9.fa	0.0765	0.0681	98.8	0.263	98.24-99.24	0.263	0.22-0.31	1	1.138	1281/8063	94.24	24	NODE_1_length_598382_cov_75.9985_ID_32759	zr28333_13
zr28333_13_trimmed_1.fastq.gz	CM_UNINA_FFOOD__FFOOD_226__bin.6.fa	0.0553	0.0793	99.38	0.19	98.93-99.75	0.190	0.17-0.22	1	1.11	1839/12895	93.91	73	NODE_2_length_319059_cov_34.9987_ID_36074	zr28333_13
zr28333_13_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	0.0484	0.1033	95.46	0.166	94.74-96.20	0.166	0.12-0.21	1	1.298	741/19352	90.01	230	NODE_7_length_112150_cov_14.2384_ID_46122	zr28333_13
zr28333_13_trimmed_1.fastq.gz	P.1_bin.1.fa	0.0358	0.0773	96.18	0.123	95.31-96.89	0.123	0.09-0.16	1	1.277	698/19536	89.81	163	P.1_bin.1_k77_21174	zr28333_13
zr28333_9_trimmed_1.fastq.gz	FontanaF_2023__SRR20746854__bin.2.fa	59.1345	63.1009	97.01	123.0	NA-NA	HIGH	NA-NA	123	116.601	7541/19352	97.01	238	NODE_7_length_112150_cov_14.2384_ID_46122	zr28333_9
zr28333_9_trimmed_1.fastq.gz	MAG_19.fa	8.6538	10.8397	99.42	18.0	NA-NA	HIGH	NA-NA	18	17.892	19096/22889	99.42	0	MAG_19_0	zr28333_9
zr28333_9_trimmed_1.fastq.gz	EBC_134.5.fa	5.8681	8.7161	98.99	12.206	NA-NA	HIGH	NA-NA	12	12.206	19226/26324	98.99	0	EBC_134.5_EBC_134_scaffold_561	zr28333_9
zr28333_9_trimmed_1.fastq.gz	LeechJ_xxxx__AF15__bin.4.fa	5.3995	4.8555	99.37	11.231	NA-NA	HIGH	NA-NA	11	11.231	13097/15952	99.37	11	AF15_k141_25	zr28333_9
zr28333_9_trimmed_1.fastq.gz	YulandiA_2020__SRS6115052__bin.21.fa	3.9817	1.7657	98.52	8.282	NA-NA	HIGH	NA-NA	9	8.282	5004/7955	98.52	5	SRS6115052_k141_129	zr28333_9
zr28333_9_trimmed_1.fastq.gz	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6.fa	3.3488	1.4178	99.8	6.965	NA-NA	HIGH	NA-NA	7	6.965	7320/7783	99.8	0	WK002-1-L-48h-01F6_S30_k141_2565	zr28333_9
zr28333_9_trimmed_1.fastq.gz	MASTER_WP4_TEAGASC_1__TGS12-29__bin.6.fa	3.1388	1.8007	99.24	6.529	NA-NA	HIGH	NA-NA	6	6.529	8200/10372	99.24	16	TGS12-29_k141_701	zr28333_9
zr28333_9_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.10.fa	3.094	1.74	96.09	6.436	NA-NA	HIGH	NA-NA	5	6.436	2856/9849	96.09	4158	AF66_k141_123	zr28333_9
zr28333_9_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.10.fa	2.7309	1.9408	99.84	5.68	NA-NA	HIGH	NA-NA	5	5.68	12087/12698	99.84	0	SRS6115053_k141_3360	zr28333_9
zr28333_9_trimmed_1.fastq.gz	P.1_bin.1.fa	1.5938	1.7183	96.37	3.315	NA-NA	HIGH	NA-NA	3	3.315	6212/19536	96.37	214	P.1_bin.1_k77_21174	zr28333_9
zr28333_9_trimmed_1.fastq.gz	GCF_001885995.1_ASM188599v1_genomic.fa	0.8381	0.4649	98.0	1.743	97.91-98.08	1.743	1.64-1.87	2	2.226	4481/10141	97.4	126	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	zr28333_9
zr28333_9_trimmed_1.fastq.gz	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101.fa	0.699	0.4788	97.86	1.454	97.74-97.97	1.454	1.36-1.55	2	2.927	4829/12230	97.05	2985	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	zr28333_9
zr28333_9_trimmed_1.fastq.gz	LeechJ_xxxx__AF89__bin.7.fa	0.4155	0.3982	95.48	0.864	95.32-95.68	0.864	0.78-0.92	1	1.375	2629/17149	94.13	1018	AF89_k141_40	zr28333_9
zr28333_9_trimmed_1.fastq.gz	FalardeauJ_2023__SRR20811279__bin.3.fa	0.2956	0.2197	98.74	0.615	98.56-98.90	0.615	0.57-0.65	1	1.375	4212/13589	96.29	3	NODE_1_length_274429_cov_22.9992_ID_7781	zr28333_9
zr28333_9_trimmed_1.fastq.gz	MotaGutierrezJ_2021__SRR11602140__bin.22.fa	0.1841	0.1605	98.72	0.383	98.54-98.98	0.383	0.35-0.41	1	1.296	3365/15633	95.17	25	NODE_306_length_23997_cov_9.0000_ID_64100	zr28333_9
zr28333_9_trimmed_1.fastq.gz	YulandiA_2020__SRS6115053__bin.3.fa	0.1324	0.1192	98.71	0.275	98.45-99.07	0.275	0.24-0.30	1	1.146	2531/15718	94.28	0	SRS6115053_k141_44	zr28333_9
zr28333_9_trimmed_1.fastq.gz	FontanaF_2023__SRR20746839__bin.4.fa	0.1163	0.0469	97.84	0.242	97.29-98.34	0.242	0.20-0.28	1	1.136	801/7322	93.11	14	NODE_2_length_148631_cov_25.9785_ID_15265	zr28333_9
zr28333_9_trimmed_1.fastq.gz	LeechJ_2020__ERS3967691__bin.13.fa	0.0996	0.0464	97.25	0.207	96.58-97.80	0.207	0.17-0.25	1	1.13	652/8251	92.14	17	ERS3967691_k141_96	zr28333_9
zr28333_9_trimmed_1.fastq.gz	MAG_45.fa	0.071	0.0434	98.65	0.148	97.98-99.27	0.148	0.11-0.18	1	1.141	979/10848	92.53	206	MAG_45_0	zr28333_9
zr28333_9_trimmed_1.fastq.gz	MAG_312.fa	0.0543	0.0448	97.23	0.113	96.20-98.21	0.113	0.08-0.16	1	1.053	673/15037	90.46	0	MAG_312_0	zr28333_9
zr28333_9_trimmed_1.fastq.gz	LeechJ_xxxx__AF68__bin.13.fa	0.049	0.0205	99.42	0.102	98.58-100.33	0.102	0.07-0.13	1	1.088	611/7501	92.23	0	AF68_k141_238	zr28333_9
zr28333_9_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	0.0363	0.0111	98.89	0.075	97.28-101.13	0.075	0.03-0.12	1	2.31	303/5623	91.01	14	AF66_k141_253	zr28333_9
zr28333_9_trimmed_1.fastq.gz	YouL_2022__SRR13308534__bin.20.fa	0.0343	0.0383	96.23	0.071	94.78-97.41	0.071	0.05-0.11	1	1.117	427/20020	88.33	18	NODE_4_length_158023_cov_10.0000_ID_315023	zr28333_9
zr28333_9_trimmed_1.fastq.gz	KharnaiorP_2023__SRR22859379__bin.8.fa	0.0309	0.0117	98.78	0.064	97.12-100.44	0.064	0.04-0.11	1	1.041	291/6826	90.32	19	NODE_3_length_161229_cov_37.0000_ID_62026	zr28333_9
zr28333_15_trimmed_1.fastq.gz	LeechJ_xxxx__AF66__bin.13.fa	67.492	53.8591	99.61	294.0	NA-NA	HIGH	NA-NA	294	239.088	4976/5623	99.61	1	AF66_k141_253	zr28333_15
