accession_name	genome_accession	Sequence_abundance	Adjusted_ANI	Eff_cov	Contig_name	completeness	contamination	contigs	taxonomy	species	sample	oat	day	genus	genus_group
zr26742_3	GCF_015244665.1_ASM1524466v1_genomic	0.2	97.29	1.898	GCF_015244665.1_ASM1524466v1_genomic_NZ_JABCQN010000001.1 Gluconobacter japonicus strain R71697 contig00001, whole genome shotgun sequence	100	0	25	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconobacter_A	Gluconobacter A japonicus	oat_4_d6	oat_4	day6	Gluconobacter_A	Gluconobacter_A
zr26742_3	LeechJ_xxxx__AF89__bin.7	0.1214	95.4	0.926	AF89_k141_40	89.13303923	3.907431028	666	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter vonholyi	oat_4_d6	oat_4	day6	Enterobacter	Enterobacter
zr26742_3	MotaGutierrezJ_2021__SRR11602140__bin.22	0.0996	98.58	0.836	NODE_306_length_23997_cov_9.0000_ID_64100	76.3	2.56	977	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea dispersa	oat_4_d6	oat_4	day6	Pantoea	Pantoea
zr26742_3	LeechJ_xxxx__AF66__bin.13	0.0297	99.05	0.708	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_4_d6	oat_4	day6	Lactococcus	Lactococcus
zr26742_3	MAG_45	0.0484	98.71	0.579	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_4_d6	oat_4	day6	Enterococcus_D	Enterococcus
zr26742_3	KharnaiorP_2023__SRR22859379__bin.8	0.0266	99.05	0.513	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_4_d6	oat_4	day6	Pediococcus	Pediococcus
zr26742_3	LeechJ_2020__ERS3967691__bin.13	0.019	97.84	0.299	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	oat_4_d6	oat_4	day6	Weissella	Weissella
zr26742_3	FontanaF_2023__SRR20746834__bin.2	0.0147	96.22	0.162	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_4_d6	oat_4	day6	Enterococcus_B	Enterococcus
zr26742_3	LandisEA_2021__SRS5653333__bin.1	0.0131	98.32	0.162	SRS5653333_k141_170	99.18478261	1.358695652	124	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus	Loigolactobacillus coryniformis	oat_4_d6	oat_4	day6	Loigolactobacillus	Loigolactobacillus
zr26742_3	YulandiA_2020__SRS6115053__bin.3	0.0144	97.52	0.117	SRS6115053_k141_44	87.46957694	2.784657723	888	Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Comamonas	Comamonas terrae	oat_4_d6	oat_4	day6	Comamonas	Comamonas
zr26742_3	MAG_312	0.0103	98.35	0.091	MAG_312_0	99.73	0.05	90	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter	Acinetobacter baumannii	oat_4_d6	oat_4	day6	Acinetobacter	Acinetobacter
zr28333_7	YuY_2022__SRR16950700__bin.23	18.5043	97.78	37	NODE_137_length_39565_cov_54.0000_ID_37700	94.14	3.41	270	Bacillota;Bacilli;Bacillales;Bacillaceae_H;Priestia	Priestia megaterium	oat_23_d1	oat_23	day1	Priestia	Priestia
zr28333_7	EBC_082.15	42.7714	98.52	36	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_23_d1	oat_23	day1	Kosakonia	Kosakonia
zr28333_7	MotaGutierrezJ_2021__SRR11602153__bin.4	34.4479	99.22	34	NODE_1_length_695767_cov_46.0000_ID_85857	100	0.13	33	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	Bacillus subtilis	oat_23_d1	oat_23	day1	Bacillus	Bacillus
zr28333_7	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	2.7414	98.24	3.786	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_23_d1	oat_23	day1	Enterococcus_B	Enterococcus
zr28333_7	MAG_45	0.9605	99.1	1.486	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_23_d1	oat_23	day1	Enterococcus_D	Enterococcus
zr28333_7	YuY_2022__SRR16950700__bin.25	0.1735	98.73	0.325	NODE_144_length_38003_cov_20.0000_ID_27523	55.9	0.09	505	Bacillota;Bacilli;Bacillales;Bacillaceae_H;Priestia	Priestia flexa	oat_23_d1	oat_23	day1	Priestia	Priestia
zr28333_7	MAG_131	0.2226	97.4	0.182	MAG_131_0	83.22	1.63	466	Bacillota;Bacilli;Bacillales_B;Bacillaceae_C;Heyndrickxia	Heyndrickxia oleronia	oat_23_d1	oat_23	day1	Heyndrickxia	Heyndrickxia
zr28333_7	LeechJ_xxxx__AF15__bin.4	0.0786	96.64	0.083	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_23_d1	oat_23	day1	Bacillus_A	Bacillus
zr28333_7	XieM_2019__SAMC044639__bin.32	0.0579	97.3	0.05	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_23_d1	oat_23	day1	Pantoea	Pantoea
zr28333_7	TomarS_2023__SRR15925267__bin.15	0.0417	98.14	0.042	NODE_1_length_226747_cov_170.6923_ID_63368	99.98	0.04	66	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	Bacillus licheniformis	oat_23_d1	oat_23	day1	Bacillus	Bacillus
zr28333_17	EBC_082.15	61.9895	98.61	71	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_23_d2	oat_23	day2	Kosakonia	Kosakonia
zr28333_17	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	15.1312	99.83	46	WK002-1-L-48h-01F6_S30_k141_2565	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	oat_23_d2	oat_23	day2	Leuconostoc	Leuconostoc
zr28333_17	MAG_45	12.3531	99.65	26	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_23_d2	oat_23	day2	Enterococcus_D	Enterococcus
zr28333_17	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	4.6014	98.41	8.646	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_23_d2	oat_23	day2	Enterococcus_B	Enterococcus
zr28333_17	LeechJ_xxxx__AF66__bin.10	2.7228	97.41	6.232	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_23_d2	oat_23	day2	Clostridium	Clostridium
zr28333_17	FontanaF_2023__SRR20746834__bin.2	0.6703	98.58	1.299	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_23_d2	oat_23	day2	Enterococcus_B	Enterococcus
zr28333_17	LeechJ_xxxx__AF52__bin.1	0.9086	97.39	1.156	AF52_k141_89	94.53642384	3.752759382	629	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Lysinibacillus	Lysinibacillus boronitolerans	oat_23_d2	oat_23	day2	Lysinibacillus	Lysinibacillus
zr28333_17	MotaGutierrezJ_2021__SRR11602153__bin.4	0.7588	98.65	1.019	NODE_1_length_695767_cov_46.0000_ID_85857	100	0.13	33	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus	Bacillus subtilis	oat_23_d2	oat_23	day2	Bacillus	Bacillus
zr28333_17	GCF_001885995.1_ASM188599v1_genomic	0.1868	97.71	0.433	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	99.01	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_G	Enterococcus G italicus	oat_23_d2	oat_23	day2	Enterococcus_G	Enterococcus
zr28333_17	KharnaiorP_2023__SRR22859377__bin.10	0.1768	98.14	0.353	NODE_8_length_174488_cov_60.9499_ID_127332	87.3	1.14	139	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D sp001297065	oat_23_d2	oat_23	day2	Enterococcus_D	Enterococcus
zr28333_17	LeechJ_xxxx__AF15__bin.4	0.2158	99.04	0.309	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_23_d2	oat_23	day2	Bacillus_A	Bacillus
zr28333_17	YuY_2022__SRR16950700__bin.23	0.0739	98.03	0.201	NODE_137_length_39565_cov_54.0000_ID_37700	94.14	3.41	270	Bacillota;Bacilli;Bacillales;Bacillaceae_H;Priestia	Priestia megaterium	oat_23_d2	oat_23	day2	Priestia	Priestia
zr28333_17	YulandiA_2020__SRS6115052__bin.21	0.0374	97.93	0.109	SRS6115052_k141_129	98.36400818	0	104	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella paramesenteroides	oat_23_d2	oat_23	day2	Weissella	Weissella
zr28333_17	P.1_bin.1	0.0782	95.76	0.093	P.1_bin.1_k77_21174	98.9	0.71	143	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter	Cronobacter malonaticus	oat_23_d2	oat_23	day2	Cronobacter	Cronobacter
zr28333_17	XieM_2019__SAMC044639__bin.32	0.0692	98.37	0.081	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_23_d2	oat_23	day2	Pantoea	Pantoea
zr28333_17	LimaC_2020__SRR9640350__bin.12	0.0263	96.81	0.039	NODE_7_length_94694_cov_8.8202_ID_19916	99.8	0.44	281	Bacillota;Bacilli;Bacillales_B;Bacillaceae_C;Weizmannia	Weizmannia ginsengihumi	oat_23_d2	oat_23	day2	Weizmannia	Weizmannia
zr28333_21	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21	67.2878	99.58	760	ODFM-BA-A-0094-002_Leuconostoc_lactis_WIKIM21_NZ_LJIV01000001.1 Leuconostoc lactis strain WIKIM21 contig00001, whole genome shotgun sequence	99.44	0.84	22	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc lactis A	oat_10_d3	oat_10	day3	Leuconostoc	Leuconostoc
zr28333_21	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	15.5058	99.55	159	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_10_d3	oat_10	day3	Latilactobacillus	Latilactobacillus
zr28333_21	CM_UNINA_FFOOD__FFOOD_245__bin.2	8.9368	97.9	117	NODE_1_length_160535_cov_17.2789_ID_55527	99.58	0.22	34	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc lactis	oat_10_d3	oat_10	day3	Leuconostoc	Leuconostoc
zr28333_21	LeechJ_xxxx__AF66__bin.13	2.0004	99.33	31	AF66_k141_253	56.50470219	0	338	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus taiwanensis	oat_10_d3	oat_10	day3	Lactococcus	Lactococcus
zr28333_21	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	0.767	99.82	8.97	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_10_d3	oat_10	day3	Leuconostoc	Leuconostoc
zr28333_21	LeechJ_2020__ERS3967691__bin.13	0.8569	98.07	8.746	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	oat_10_d3	oat_10	day3	Weissella	Weissella
zr28333_21	EBC_082.15	1.7991	98.95	7.608	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_10_d3	oat_10	day3	Kosakonia	Kosakonia
zr28333_21	MAG_501	0.6411	99.16	5.573	MAG_501_0	100	0	46	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus lactis	oat_10_d3	oat_10	day3	Lactococcus	Lactococcus
zr28333_21	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	0.2744	99.52	3.081	WK002-1-L-48h-01F6_S30_k141_2565	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	oat_10_d3	oat_10	day3	Leuconostoc	Leuconostoc
zr28333_21	MAG_183	0.4165	99.18	1.837	MAG_183_0	95.53	2.68	667	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Leclercia	Leclercia adecarboxylata	oat_10_d3	oat_10	day3	Leclercia	Leclercia
zr28333_21	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1	0.1553	95.62	1.544	WK023-1-L-48h-02G3_S117_k141_1117	99.82363316	0	29	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc pseudomesenteroides	oat_10_d3	oat_10	day3	Leuconostoc	Leuconostoc
zr28333_21	EBC_095.37	0.2202	99.63	1.408	EBC_095.37_EBC_095_scaffold_66	58.62	0	70	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia sp003937915	oat_10_d3	oat_10	day3	Erwinia	Erwinia
zr28333_21	MAG_116	0.0794	97.51	1.39	MAG_116_0	51.9	1.59	467	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc pseudomesenteroides	oat_10_d3	oat_10	day3	Leuconostoc	Leuconostoc
zr28333_21	XieM_2019__SAMC044639__bin.32	0.2627	99.42	1.14	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_10_d3	oat_10	day3	Pantoea	Pantoea
zr28333_21	FontanaF_2023__SRR20746838__bin.11	0.091	97.94	0.991	NODE_1_length_180989_cov_16.9995_ID_3968	91.82	0.24	71	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus garvieae	oat_10_d3	oat_10	day3	Lactococcus	Lactococcus
zr28333_21	LeechJ_xxxx__AF73__bin.2	0.2091	98.73	0.965	AF73_k141_59	96.33336326	1.470508658	112	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter_D	Enterobacter D kobei A	oat_10_d3	oat_10	day3	Enterobacter_D	Enterobacter_D
zr28333_21	FontanaF_2023__SRR20746854__bin.2	0.179	96.31	0.797	NODE_7_length_112150_cov_14.2384_ID_46122	100	0.01	195	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter intestinihominis	oat_10_d3	oat_10	day3	Enterobacter	Enterobacter
zr28333_21	MAG_107	0.0428	97.92	0.669	MAG_107_0	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A cereus	oat_10_d3	oat_10	day3	Bacillus_A	Bacillus
zr28333_21	LeechJ_xxxx__AF15__bin.4	0.0894	95.1	0.472	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_10_d3	oat_10	day3	Bacillus_A	Bacillus
zr28333_21	CM_UNINA_FFOOD__FFOOD_289__bin.32	0.0881	97.03	0.42	NODE_38_length_116599_cov_69.9888_ID_20640	82.32	1.9	257	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia	Lelliottia nimipressuralis	oat_10_d3	oat_10	day3	Lelliottia	Lelliottia
zr28333_21	GCF_009913915.1_ASM991391v1_genomic	0.0265	98.46	0.256	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_10_d3	oat_10	day3	Leuconostoc	Leuconostoc
zr28333_21	MotaGutierrezJ_2021__SRR11602140__bin.22	0.0258	97.98	0.14	NODE_306_length_23997_cov_9.0000_ID_64100	76.3	2.56	977	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea dispersa	oat_10_d3	oat_10	day3	Pantoea	Pantoea
zr28333_21	KharnaiorP_2023__SRR22859377__bin.10	0.0152	98.88	0.112	NODE_8_length_174488_cov_60.9499_ID_127332	87.3	1.14	139	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D sp001297065	oat_10_d3	oat_10	day3	Enterococcus_D	Enterococcus
zr28333_21	MAG_45	0.0141	95.54	0.11	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_10_d3	oat_10	day3	Enterococcus_D	Enterococcus
zr28333_21	CM_UNINA_FFOOD__FFOOD_266__bin.6	0.0104	99.34	0.04	NODE_1_length_400287_cov_21.9997_ID_32608	79.16	1.36	227	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E simiae	oat_10_d3	oat_10	day3	Pseudomonas_E	Pseudomonas_E
zr28333_21	SEM_41_S58.18	0.0054	97.53	0.029	SEM_41_S58.18_SEM_41_S58_scaffold_33	67.4	0	639	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_B	Pseudomonas B benzopyrenica	oat_10_d3	oat_10	day3	Pseudomonas_B	Pseudomonas_B
zr28333_32	FalardeauJ_2023__SRR20811279__bin.3	39.4728	99.02	117	NODE_1_length_274429_cov_22.9992_ID_7781	99.97	0.24	56	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus plantarum	oat_18_d6	oat_18	day6	Lactiplantibacillus	Lactiplantibacillus
zr28333_32	KharnaiorP_2023__SRR22859379__bin.8	18.2677	99.16	106	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	oat_18_d6	oat_18	day6	Pediococcus	Pediococcus
zr28333_32	GCF_009913915.1_ASM991391v1_genomic	15.401	99.62	69	GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	oat_18_d6	oat_18	day6	Leuconostoc	Leuconostoc
zr28333_32	CM_UNINA_FFOOD__FFOOD_425__bin.9	5.4452	99.32	27	NODE_1_length_598382_cov_75.9985_ID_32759	99.98	0	9	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus acidilactici	oat_18_d6	oat_18	day6	Pediococcus	Pediococcus
zr28333_32	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38	3.7863	99.31	18	ODFM-BA-A-0005-002_Lactobacillus_curvatus_WiKim38_NZ_CP017124.1 Lactobacillus curvatus strain WiKim38, complete genome	99.46	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus curvatus	oat_18_d6	oat_18	day6	Latilactobacillus	Latilactobacillus
zr28333_32	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	2.7665	99.36	15	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	oat_18_d6	oat_18	day6	Leuconostoc	Leuconostoc
zr28333_32	LeechJ_xxxx__AF66__bin.10	3.3118	99.01	12.975	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_18_d6	oat_18	day6	Clostridium	Clostridium
zr28333_32	LeechJ_2020__ERS3967691__bin.13	1.913	97.71	9.052	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	oat_18_d6	oat_18	day6	Weissella	Weissella
zr28333_32	EBC_134.5	5.3527	98.19	7.94	EBC_134.5_EBC_134_scaffold_561	98.39	8.33	294	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_18_d6	oat_18	day6	Clostridium	Clostridium
zr28333_32	XieM_2019__SAMC044639__bin.32	1.8737	99.39	3.768	SAMC044639_k141_719	97.32240437	1.879781421	45	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea	Pantoea agglomerans	oat_18_d6	oat_18	day6	Pantoea	Pantoea
zr28333_32	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	1.1109	98.94	3.573	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101_NZ_WOTS01000010.1 Enterococcus lactis strain CICC 24101 NODE_10_length_82300_cov_4.602353, whole genome shotgun sequence	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B lactis	oat_18_d6	oat_18	day6	Enterococcus_B	Enterococcus
zr28333_32	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072	0.6893	98.94	3.128	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome	99.46	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus sakei	oat_18_d6	oat_18	day6	Latilactobacillus	Latilactobacillus
zr28333_32	GCF_004771075.1_ASM477107v1_genomic	0.2002	98.44	0.833	GCF_004771075.1_ASM477107v1_genomic_NZ_CP027563.1 Weissella confusa strain VTT E-133279 chromosome, complete genome	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella confusa	oat_18_d6	oat_18	day6	Weissella	Weissella
zr28333_32	EBC_082.15	0.1955	97.73	0.383	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_18_d6	oat_18	day6	Kosakonia	Kosakonia
zr28333_32	WolfeBE_2014__932_Robiola_due_Latte__bin.1	0.1061	99.51	0.175	932_Robiola_due_Latte_k119_35	95.15138909	3.867375948	320	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E	Pseudomonas E putida	oat_18_d6	oat_18	day6	Pseudomonas_E	Pseudomonas_E
zr28333_32	LeechJ_xxxx__AF73__bin.2	0.046	97.51	0.098	AF73_k141_59	96.33336326	1.470508658	112	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter_D	Enterobacter D kobei A	oat_18_d6	oat_18	day6	Enterobacter_D	Enterobacter_D
zr28333_32	KharnaiorP_2023__SRR22859377__bin.10	0.028	97.15	0.096	NODE_8_length_174488_cov_60.9499_ID_127332	87.3	1.14	139	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D sp001297065	oat_18_d6	oat_18	day6	Enterococcus_D	Enterococcus
zr28333_32	LeechJ_xxxx__AF15__bin.4	0.0334	97.91	0.082	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	oat_18_d6	oat_18	day6	Bacillus_A	Bacillus
zr28333_35	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	32.2602	99.9	105	WK002-1-L-48h-01F6_S30_k141_2565	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc falkenbergense	oat_23_d6	oat_23	day6	Leuconostoc	Leuconostoc
zr28333_35	EBC_082.15	49.7451	98.6	61	EBC_082.15_EBC_082_scaffold_602	92.69	4.54	82	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia	Kosakonia cowanii	oat_23_d6	oat_23	day6	Kosakonia	Kosakonia
zr28333_35	MAG_45	11.5381	99.68	26	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	oat_23_d6	oat_23	day6	Enterococcus_D	Enterococcus
zr28333_35	LeechJ_xxxx__AF66__bin.10	1.9884	97.4	4.872	AF66_k141_123	56.71442781	1.66218638	987	Bacillota;Clostridia;Clostridiales;Clostridiaceae;Clostridium	Clostridium beijerinckii	oat_23_d6	oat_23	day6	Clostridium	Clostridium
zr28333_35	FontanaF_2023__SRR20746834__bin.2	1.6434	98.26	3.41	NODE_15_length_59385_cov_11.2996_ID_3067	99.89	0.4	332	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B	Enterococcus B durans	oat_23_d6	oat_23	day6	Enterococcus_B	Enterococcus
zr28333_35	GCF_001885995.1_ASM188599v1_genomic	0.5782	97.56	1.436	GCF_001885995.1_ASM188599v1_genomic_NZ_JXKT01000001.1 Enterococcus italicus DSM 15952 Scaffold1, whole genome shotgun sequence	99.01	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_G	Enterococcus G italicus	oat_23_d6	oat_23	day6	Enterococcus_G	Enterococcus
